index,RespondentID,Political_Views,Trust_In_Press,Online_Paid_Access,Impression_With_Access_To_Data,Trump_As_President,Age,Gender,Income,US_Region,StartDate,EndDate
503,6172822659,Conservative,None At All,Yes,Increase Trust,Strongly Approve,60+,Male,Prefer Not To Answer,East North Central,4/28/2017 2:15,4/28/2017 2:16
504,6172821901,Moderate,Fair Amount,No,Increase Trust,Somewhat Approve,60+,Male,"$25,000-$49,999",Middle Atlantic,4/28/2017 2:13,4/28/2017 2:15
505,6172821562,Moderate,Not Very Much,No,Increase Trust,Strongly Disapprove,30-44,Female,Prefer Not To Answer,South Atlantic,4/28/2017 2:13,4/28/2017 2:14
506,6172821113,Moderate,Fair Amount,No,Increase Trust,Strongly Disapprove,60+,Female,"$50,000-$74,999",East North Central,4/28/2017 2:12,4/28/2017 2:14
507,6172820699,Very Liberal,Not Very Much,No,Increase Trust,Strongly Disapprove,30-44,Female,"$50,000-$74,999",Middle Atlantic,4/28/2017 2:12,4/28/2017 2:13
508,6172820531,Moderate,Not Very Much,No,Increase Trust,Somewhat Approve,60+,Female,"$50,000-$74,999",East North Central,4/28/2017 2:11,4/28/2017 2:13
509,6172820228,Liberal,Not Very Much,No,Increase Trust,Strongly Disapprove,30-44,Female,Prefer Not To Answer,Mountain,4/28/2017 2:11,4/28/2017 2:13
510,6172820170,Moderate,Fair Amount,No,Increase Trust,Strongly Disapprove,60+,Male,"$100,000-$124,999",0,4/28/2017 2:11,4/28/2017 2:12
511,6172820067,Liberal,Great Deal,No,Increase Trust,Strongly Disapprove,45-59,Male,Prefer Not To Answer,Pacific,4/28/2017 2:11,4/28/2017 2:12
512,6172819823,Moderate,Not Very Much,No,Increase Trust,Strongly Disapprove,18-29,Female,"$50,000-$74,999",Mountain,4/28/2017 2:11,4/28/2017 2:12
513,6172818555,Very Liberal,Fair Amount,Yes,Increase Trust,Strongly Disapprove,45-59,Male,Prefer Not To Answer,New England,4/28/2017 2:07,4/28/2017 2:11
514,6172818236,Moderate,Great Deal,Yes,Increase Trust,Strongly Disapprove,45-59,Female,"$200,000 & up",South Atlantic,4/28/2017 2:09,4/28/2017 2:10
515,6172817943,Moderate,Not Very Much,Yes,Increase Trust,Somewhat Disapprove,45-59,Male,"$25,000-$49,999",West South Central,4/28/2017 2:09,4/28/2017 2:10
516,6172817167,Moderate,Not Very Much,No,No Change,Somewhat Approve,60+,Male,Prefer Not To Answer,East North Central,4/28/2017 2:08,4/28/2017 2:09
517,6172817100,Very Conservative,Fair Amount,Yes,Increase Trust,Strongly Disapprove,30-44,Female,"$10,000-$24,999",Middle Atlantic,4/28/2017 2:08,4/28/2017 2:09
518,6172817012,Very Liberal,Not Very Much,No,Increase Trust,Strongly Disapprove,18-29,Female,Prefer Not To Answer,Middle Atlantic,4/28/2017 2:08,4/28/2017 2:09
519,6172816161,Liberal,Fair Amount,No,Increase Trust,Strongly Disapprove,18-29,Female,"$50,000-$74,999",New England,4/28/2017 2:04,4/28/2017 2:08
520,6172815918,Conservative,None At All,No,Increase Trust,Somewhat Approve,60+,Female,Prefer Not To Answer,Pacific,4/28/2017 2:06,4/28/2017 2:07
521,6172815349,Liberal,Fair Amount,No,Increase Trust,Strongly Disapprove,30-44,Female,"$75,000-$99,999",West North Central,4/28/2017 2:05,4/28/2017 2:07
522,6172815230,Liberal,Fair Amount,No,No Change,Strongly Approve,30-44,Female,"$10,000-$24,999",0,4/28/2017 2:04,4/28/2017 2:07
523,6172815050,Very Liberal,Fair Amount,No,Increase Trust,Strongly Disapprove,18-29,Female,"$50,000-$74,999",Middle Atlantic,4/28/2017 2:04,4/28/2017 2:06
524,6172813873,Moderate,None At All,No,No Change,Somewhat Approve,30-44,Female,"$75,000-$99,999",New England,4/28/2017 2:04,4/28/2017 2:05
525,6172813442,Liberal,Fair Amount,No,Increase Trust,Strongly Disapprove,60+,Female,"$10,000-$24,999",South Atlantic,4/28/2017 2:02,4/28/2017 2:04
526,6172812457,Moderate,Fair Amount,No,Increase Trust,Strongly Disapprove,60+,Female,"$100,000-$124,999",Pacific,4/28/2017 2:02,4/28/2017 2:03
527,6172812456,Moderate,Not Very Much,Yes,Increase Trust,Somewhat Approve,45-59,Male,Prefer Not To Answer,Pacific,4/28/2017 2:01,4/28/2017 2:03
528,6172812432,Conservative,Not Very Much,No,Increase Trust,Strongly Approve,45-59,Male,"$100,000-$124,999",Pacific,4/28/2017 2:02,4/28/2017 2:03
529,6172811825,Moderate,None At All,No,No Change,Somewhat Approve,45-59,Female,"$75,000-$99,999",Pacific,4/28/2017 2:01,4/28/2017 2:02
530,6172811406,Moderate,Fair Amount,No,Increase Trust,Strongly Disapprove,60+,Male,"$100,000-$124,999",Pacific,4/28/2017 2:01,4/28/2017 2:02
531,6172809245,Liberal,Great Deal,No,Increase Trust,Strongly Disapprove,45-59,Female,"$125,000-$149,999",West North Central,4/28/2017 1:58,4/28/2017 1:59
532,6172808770,Conservative,Fair Amount,No,Increase Trust,Somewhat Approve,30-44,Female,"$125,000-$149,999",Pacific,4/28/2017 1:58,4/28/2017 1:59
533,6172808025,Moderate,Not Very Much,No,Increase Trust,Strongly Disapprove,60+,Female,"$75,000-$99,999",East North Central,4/28/2017 1:55,4/28/2017 1:58
534,6172807885,Very Conservative,Fair Amount,No,Increase Trust,Somewhat Approve,60+,Female,Prefer Not To Answer,East North Central,4/28/2017 1:57,4/28/2017 1:58
535,6172806143,Moderate,Fair Amount,No,Increase Trust,Somewhat Approve,45-59,Female,"$200,000 & up",East North Central,4/28/2017 1:55,4/28/2017 1:56
536,6172805330,Liberal,Fair Amount,Yes,Increase Trust,Somewhat Disapprove,45-59,Male,"$75,000-$99,999",West North Central,4/28/2017 1:53,4/28/2017 1:55
537,6172804929,Moderate,Fair Amount,No,No Change,Strongly Disapprove,30-44,Female,"$75,000-$99,999",East North Central,4/28/2017 1:54,4/28/2017 1:55
538,6172804757,Moderate,Fair Amount,No,Increase Trust,Strongly Disapprove,60+,Female,"$25,000-$49,999",Pacific,4/28/2017 1:53,4/28/2017 1:54
539,6172804632,Very Liberal,Not Very Much,Yes,Increase Trust,Strongly Disapprove,60+,Male,"$100,000-$124,999",South Atlantic,4/28/2017 1:53,4/28/2017 1:54
540,6172804591,Conservative,Not Very Much,No,Increase Trust,Strongly Approve,45-59,Male,Prefer Not To Answer,Mountain,4/28/2017 1:53,4/28/2017 1:54
541,6172804409,Conservative,Not Very Much,Yes,Increase Trust,Strongly Approve,60+,Male,Prefer Not To Answer,East North Central,4/28/2017 1:53,4/28/2017 1:54
542,6172804225,Conservative,Not Very Much,No,Increase Trust,Somewhat Approve,60+,Male,"$50,000-$74,999",West North Central,4/28/2017 1:51,4/28/2017 1:54
543,6172803990,Liberal,None At All,Yes,Increase Trust,Strongly Disapprove,60+,Female,Prefer Not To Answer,Pacific,4/28/2017 1:52,4/28/2017 1:54
544,6172803547,Very Conservative,None At All,No,No Change,Strongly Approve,60+,Male,Prefer Not To Answer,West North Central,4/28/2017 1:52,4/28/2017 1:53
545,6172803414,Liberal,None At All,No,No Change,Somewhat Disapprove,30-44,Female,"$10,000-$24,999",Middle Atlantic,4/28/2017 1:50,4/28/2017 1:53
546,6172803351,Conservative,None At All,No,Increase Trust,Somewhat Disapprove,45-59,Female,"$75,000-$99,999",East North Central,4/28/2017 1:52,4/28/2017 1:53
547,6172803015,Moderate,Fair Amount,No,Increase Trust,Strongly Disapprove,45-59,Female,"$50,000-$74,999",West South Central,4/28/2017 1:51,4/28/2017 1:53
548,6172802822,Moderate,Fair Amount,Yes,Increase Trust,Strongly Disapprove,60+,Male,"$200,000 & up",New England,4/28/2017 1:51,4/28/2017 1:52
549,6172802738,Very Conservative,Not Very Much,No,Increase Trust,Strongly Approve,45-59,Female,Prefer Not To Answer,Middle Atlantic,4/28/2017 1:51,4/28/2017 1:52
550,6172800342,Very Conservative,Fair Amount,No,Increase Trust,Strongly Approve,60+,Female,"$10,000-$24,999",South Atlantic,4/28/2017 1:48,4/28/2017 1:50
551,6172800001,Moderate,Not Very Much,No,Increase Trust,Somewhat Approve,45-59,Female,"$75,000-$99,999",West South Central,4/28/2017 1:48,4/28/2017 1:49
552,6172799778,Moderate,Great Deal,No,Increase Trust,Strongly Disapprove,60+,Female,"$50,000-$74,999",Pacific,4/28/2017 1:48,4/28/2017 1:49
553,6172799335,Very Liberal,Fair Amount,No,Increase Trust,Strongly Disapprove,60+,Female,"$125,000-$149,999",West North Central,4/28/2017 1:47,4/28/2017 1:48
554,6172798964,Moderate,Fair Amount,No,Increase Trust,Strongly Disapprove,30-44,Female,"$25,000-$49,999",0,4/28/2017 1:47,4/28/2017 1:48
555,6172797835,Very Liberal,Fair Amount,No,Increase Trust,Strongly Disapprove,45-59,Female,"$200,000 & up",South Atlantic,4/28/2017 1:46,4/28/2017 1:47
556,6172797573,Moderate,Fair Amount,No,Increase Trust,Strongly Disapprove,60+,Female,"$25,000-$49,999",Pacific,4/28/2017 1:45,4/28/2017 1:46
557,6172797480,Conservative,Not Very Much,Yes,No Change,Strongly Approve,60+,Female,"$25,000-$49,999",East North Central,4/28/2017 1:45,4/28/2017 1:46
558,6172795492,Moderate,Great Deal,No,Increase Trust,Strongly Disapprove,45-59,Male,"$200,000 & up",Pacific,4/28/2017 1:43,4/28/2017 1:44
559,6172795418,Moderate,Fair Amount,Yes,Increase Trust,Strongly Disapprove,60+,Female,Prefer Not To Answer,Pacific,4/28/2017 1:42,4/28/2017 1:44
560,6172795194,Moderate,None At All,No,Increase Trust,Somewhat Approve,60+,Female,"$100,000-$124,999",Mountain,4/28/2017 1:41,4/28/2017 1:44
561,6172794871,Conservative,None At All,No,No Change,Strongly Approve,45-59,Female,"$125,000-$149,999",East North Central,4/28/2017 1:42,4/28/2017 1:43
562,6172794113,Liberal,Fair Amount,No,Increase Trust,Somewhat Disapprove,45-59,Female,"$50,000-$74,999",New England,4/28/2017 0:25,4/28/2017 1:42
563,6172793953,Liberal,Fair Amount,No,Increase Trust,Somewhat Disapprove,60+,Female,"$50,000-$74,999",West South Central,4/28/2017 1:41,4/28/2017 1:42
564,6172793952,Moderate,Fair Amount,No,Increase Trust,Strongly Disapprove,30-44,Female,"$25,000-$49,999",Pacific,4/28/2017 1:41,4/28/2017 1:42
565,6172793036,Conservative,Not Very Much,No,Increase Trust,Somewhat Approve,45-59,Male,"$50,000-$74,999",New England,4/28/2017 1:40,4/28/2017 1:41
566,6172792947,Conservative,Not Very Much,No,Increase Trust,Strongly Approve,60+,Female,"$50,000-$74,999",Middle Atlantic,4/28/2017 1:40,4/28/2017 1:41
567,6172792650,Very Liberal,Great Deal,Yes,Increase Trust,Strongly Disapprove,60+,Female,"$200,000 & up",East North Central,4/28/2017 1:39,4/28/2017 1:41
568,6172792444,Very Liberal,Fair Amount,No,Increase Trust,Strongly Disapprove,30-44,Female,Prefer Not To Answer,Pacific,4/28/2017 0:36,4/28/2017 1:41
569,6172792187,Conservative,Not Very Much,No,Increase Trust,Somewhat Approve,60+,Female,"$25,000-$49,999",West North Central,4/28/2017 1:39,4/28/2017 1:40
570,6172792118,Liberal,Fair Amount,No,Increase Trust,Strongly Disapprove,30-44,Female,"$100,000-$124,999",New England,4/28/2017 1:38,4/28/2017 1:40
571,6172792012,Conservative,None At All,No,Increase Trust,Somewhat Approve,45-59,Male,"$50,000-$74,999",New England,4/28/2017 1:39,4/28/2017 1:40
572,6172791968,Liberal,None At All,No,Increase Trust,Strongly Disapprove,30-44,Female,"$50,000-$74,999",New England,4/28/2017 1:39,4/28/2017 1:40
573,6172791139,Very Liberal,Fair Amount,Yes,Increase Trust,Strongly Disapprove,45-59,Female,"$50,000-$74,999",East North Central,4/28/2017 1:37,4/28/2017 1:39
574,6172790273,Moderate,Great Deal,No,No Change,Strongly Disapprove,45-59,Female,"$50,000-$74,999",South Atlantic,4/28/2017 1:29,4/28/2017 1:38
575,6172790040,Conservative,Fair Amount,No,No Change,Somewhat Disapprove,60+,Female,Prefer Not To Answer,West North Central,4/28/2017 1:37,4/28/2017 1:38
576,6172789092,Very Conservative,None At All,Yes,Increase Trust,Strongly Approve,60+,Male,"$100,000-$124,999",South Atlantic,4/28/2017 1:32,4/28/2017 1:37
577,6172788386,Liberal,Great Deal,Yes,Increase Trust,Strongly Disapprove,60+,Male,"$75,000-$99,999",East North Central,4/28/2017 1:35,4/28/2017 1:36
578,6172787570,Moderate,Not Very Much,No,Increase Trust,Somewhat Disapprove,18-29,Female,"$25,000-$49,999",East North Central,4/28/2017 1:34,4/28/2017 1:35
579,6172786974,Moderate,None At All,No,No Change,Somewhat Approve,60+,Male,"$50,000-$74,999",East North Central,4/28/2017 1:34,4/28/2017 1:35
580,6172786844,Liberal,Not Very Much,No,Increase Trust,Strongly Disapprove,45-59,Female,"$50,000-$74,999",Pacific,4/28/2017 1:33,4/28/2017 1:34
581,6172786727,Moderate,Not Very Much,No,Increase Trust,Somewhat Disapprove,45-59,Female,"$50,000-$74,999",Pacific,4/28/2017 1:33,4/28/2017 1:35
582,6172786201,Very Liberal,Great Deal,No,Increase Trust,Strongly Disapprove,18-29,Female,"$0-$9,999",South Atlantic,4/28/2017 1:29,4/28/2017 1:34
583,6172786025,Moderate,None At All,No,Increase Trust,Somewhat Approve,60+,Male,"$50,000-$74,999",East North Central,4/28/2017 1:32,4/28/2017 1:33
584,6172785566,Very Liberal,Fair Amount,No,Increase Trust,Strongly Disapprove,18-29,Female,"$25,000-$49,999",South Atlantic,4/28/2017 1:32,4/28/2017 1:33
585,6172784369,Very Liberal,Fair Amount,No,Increase Trust,Strongly Disapprove,30-44,Female,"$50,000-$74,999",East North Central,4/28/2017 1:30,4/28/2017 1:32
586,6172783959,Conservative,Fair Amount,No,Increase Trust,Somewhat Approve,30-44,Female,"$10,000-$24,999",West South Central,4/28/2017 1:30,4/28/2017 1:31
587,6172783710,Liberal,Not Very Much,Yes,Increase Trust,Strongly Disapprove,60+,Female,"$25,000-$49,999",East North Central,4/28/2017 1:30,4/28/2017 1:31
588,6172783673,Moderate,Not Very Much,No,Increase Trust,Somewhat Approve,60+,Female,Prefer Not To Answer,South Atlantic,4/28/2017 1:29,4/28/2017 1:31
589,6172782980,Liberal,Fair Amount,No,Increase Trust,Somewhat Approve,30-44,Male,"$50,000-$74,999",0,4/28/2017 1:29,4/28/2017 1:30
590,6172782886,Liberal,Fair Amount,No,No Change,Strongly Approve,60+,Female,"$10,000-$24,999",Middle Atlantic,4/28/2017 1:29,4/28/2017 1:30
591,6172782459,Moderate,Fair Amount,Yes,No Change,Strongly Disapprove,60+,Male,"$10,000-$24,999",East North Central,4/28/2017 1:28,4/28/2017 1:29
592,6172781912,Moderate,Not Very Much,Yes,Increase Trust,Strongly Disapprove,60+,Male,"$125,000-$149,999",East North Central,4/28/2017 1:28,4/28/2017 1:29
593,6172780919,Very Liberal,Not Very Much,No,Increase Trust,Strongly Disapprove,45-59,Female,"$100,000-$124,999",East South Central,4/28/2017 1:23,4/28/2017 1:28
594,6172780764,Moderate,Not Very Much,No,No Change,Somewhat Approve,45-59,Female,"$75,000-$99,999",West North Central,4/28/2017 1:27,4/28/2017 1:28
595,6172780376,Moderate,Great Deal,No,Increase Trust,Strongly Disapprove,60+,Female,"$10,000-$24,999",Pacific,4/28/2017 1:25,4/28/2017 1:27
596,6172779884,Liberal,Fair Amount,No,Decrease Trust,Strongly Disapprove,45-59,Female,"$200,000 & up",West South Central,4/28/2017 1:26,4/28/2017 1:27
597,6172779536,Moderate,Fair Amount,No,Increase Trust,Strongly Disapprove,45-59,Female,Prefer Not To Answer,New England,4/28/2017 1:25,4/28/2017 1:26
598,6172778632,Moderate,Not Very Much,No,Increase Trust,Strongly Disapprove,60+,Female,Prefer Not To Answer,Middle Atlantic,4/28/2017 1:24,4/28/2017 1:25
599,6172777989,Liberal,Fair Amount,No,Increase Trust,Somewhat Disapprove,30-44,Female,"$175,000-$199,999",Pacific,4/28/2017 1:23,4/28/2017 1:24
600,6172777354,Conservative,Fair Amount,No,Increase Trust,Somewhat Approve,30-44,Male,"$75,000-$99,999",East North Central,4/28/2017 1:23,4/28/2017 1:24
601,6172776999,Liberal,Not Very Much,No,Increase Trust,Strongly Disapprove,60+,Male,"$100,000-$124,999",Pacific,4/28/2017 1:22,4/28/2017 1:23
602,6172776177,Conservative,Fair Amount,No,No Change,Somewhat Approve,45-59,Female,Prefer Not To Answer,South Atlantic,4/28/2017 1:21,4/28/2017 1:22
603,6172776152,Moderate,Fair Amount,No,Increase Trust,Somewhat Approve,30-44,Female,"$25,000-$49,999",Middle Atlantic,4/28/2017 1:22,4/28/2017 1:22
604,6172775360,Liberal,Fair Amount,No,Increase Trust,Strongly Disapprove,30-44,Female,"$50,000-$74,999",South Atlantic,4/28/2017 1:21,4/28/2017 1:22
605,6172775130,Liberal,Fair Amount,No,Increase Trust,Strongly Disapprove,30-44,Female,"$25,000-$49,999",South Atlantic,4/28/2017 1:12,4/28/2017 1:21
606,6172774640,Conservative,None At All,No,Increase Trust,Strongly Approve,30-44,Male,"$25,000-$49,999",South Atlantic,4/28/2017 1:11,4/28/2017 1:21
607,6172774449,Conservative,Fair Amount,No,Increase Trust,Strongly Disapprove,60+,Female,"$125,000-$149,999",West South Central,4/28/2017 1:19,4/28/2017 1:20
608,6172774442,Liberal,Not Very Much,No,Increase Trust,Strongly Disapprove,30-44,Female,"$25,000-$49,999",Pacific,4/28/2017 1:19,4/28/2017 1:20
609,6172774175,Liberal,Fair Amount,No,Decrease Trust,Strongly Disapprove,18-29,Female,Prefer Not To Answer,Mountain,4/28/2017 1:19,4/28/2017 1:20
610,6172773202,Liberal,Fair Amount,No,Increase Trust,Strongly Disapprove,45-59,Female,"$75,000-$99,999",East North Central,4/28/2017 1:18,4/28/2017 1:19
611,6172772925,Liberal,Fair Amount,No,Increase Trust,Strongly Disapprove,45-59,Female,"$75,000-$99,999",Mountain,4/28/2017 1:18,4/28/2017 1:19
612,6172771596,Moderate,Great Deal,Yes,Increase Trust,Strongly Disapprove,60+,Female,Prefer Not To Answer,East North Central,4/28/2017 1:17,4/28/2017 1:18
613,6172770634,Liberal,Not Very Much,No,Increase Trust,Strongly Disapprove,18-29,Female,"$25,000-$49,999",Middle Atlantic,4/28/2017 1:16,4/28/2017 1:17
614,6172770384,Conservative,None At All,No,No Change,Strongly Approve,45-59,Female,"$50,000-$74,999",Middle Atlantic,4/28/2017 1:15,4/28/2017 1:16
615,6172770319,Conservative,Fair Amount,No,Increase Trust,Somewhat Disapprove,60+,Female,"$10,000-$24,999",East North Central,4/28/2017 1:15,4/28/2017 1:16
616,6172770269,Moderate,Fair Amount,No,Increase Trust,Strongly Disapprove,60+,Female,"$50,000-$74,999",East North Central,4/28/2017 1:15,4/28/2017 1:16
617,6172770204,Moderate,Fair Amount,No,Increase Trust,Strongly Disapprove,60+,Female,"$175,000-$199,999",Pacific,4/28/2017 1:15,4/28/2017 1:16
618,6172770034,Moderate,Fair Amount,Yes,Increase Trust,Strongly Disapprove,60+,Female,"$75,000-$99,999",Middle Atlantic,4/28/2017 1:15,4/28/2017 1:16
619,6172769319,Very Liberal,Great Deal,No,Increase Trust,Strongly Disapprove,18-29,Male,"$50,000-$74,999",East North Central,4/28/2017 1:14,4/28/2017 1:15
620,6172768981,Moderate,Fair Amount,No,Decrease Trust,Strongly Disapprove,18-29,Female,"$75,000-$99,999",East North Central,4/28/2017 1:14,4/28/2017 1:15
621,6172768825,Liberal,Not Very Much,No,Increase Trust,Strongly Disapprove,45-59,Female,"$75,000-$99,999",West North Central,4/28/2017 1:14,4/28/2017 1:15
622,6172768769,Liberal,Not Very Much,No,No Change,Strongly Disapprove,30-44,Female,Prefer Not To Answer,New England,4/28/2017 1:14,4/28/2017 1:15
623,6172768531,Moderate,Fair Amount,No,Increase Trust,Strongly Disapprove,60+,Male,"$75,000-$99,999",West South Central,4/28/2017 1:13,4/28/2017 1:14
624,6172768304,Moderate,Great Deal,No,Increase Trust,Somewhat Disapprove,60+,Female,"$10,000-$24,999",New England,4/28/2017 1:10,4/28/2017 1:14
625,6172768168,Very Liberal,Fair Amount,No,Increase Trust,Strongly Disapprove,45-59,Female,"$200,000 & up",Pacific,4/28/2017 1:13,4/28/2017 1:14
626,6172767226,Very Liberal,None At All,No,No Change,Somewhat Approve,18-29,Female,Prefer Not To Answer,New England,4/28/2017 1:12,4/28/2017 1:13
627,6172766652,Liberal,Fair Amount,No,Increase Trust,Strongly Disapprove,60+,Male,"$10,000-$24,999",East North Central,4/28/2017 1:09,4/28/2017 1:13
628,6172765743,Moderate,Fair Amount,No,Increase Trust,Strongly Disapprove,45-59,Male,"$200,000 & up",East North Central,4/28/2017 1:10,4/28/2017 1:12
629,6172765652,Moderate,Great Deal,Yes,Increase Trust,Strongly Disapprove,60+,Female,Prefer Not To Answer,East North Central,4/28/2017 1:11,4/28/2017 1:11
630,6172765530,Moderate,Not Very Much,No,Increase Trust,Somewhat Disapprove,45-59,Male,"$125,000-$149,999",Pacific,4/28/2017 1:10,4/28/2017 1:11
631,6172764206,Liberal,Fair Amount,No,Increase Trust,Strongly Disapprove,60+,Female,"$200,000 & up",Middle Atlantic,4/28/2017 1:09,4/28/2017 1:10
632,6172764008,Conservative,Fair Amount,No,No Change,Strongly Disapprove,60+,Male,"$25,000-$49,999",East North Central,4/28/2017 1:09,4/28/2017 1:10
633,6172763723,Liberal,Not Very Much,No,Increase Trust,Strongly Disapprove,30-44,Female,"$50,000-$74,999",Pacific,4/28/2017 1:01,4/28/2017 1:10
634,6172763461,Moderate,Fair Amount,No,Increase Trust,Strongly Disapprove,45-59,Female,"$100,000-$124,999",South Atlantic,4/28/2017 1:07,4/28/2017 1:09
635,6172762872,Moderate,Fair Amount,No,Increase Trust,Strongly Disapprove,45-59,Female,"$25,000-$49,999",East North Central,4/28/2017 1:08,4/28/2017 1:09
636,6172760846,Liberal,Fair Amount,No,Increase Trust,Strongly Disapprove,60+,Female,"$25,000-$49,999",Pacific,4/28/2017 1:05,4/28/2017 1:06
637,6172760453,Liberal,Fair Amount,Yes,Increase Trust,Somewhat Disapprove,60+,Male,Prefer Not To Answer,New England,4/28/2017 1:05,4/28/2017 1:06
638,6172759644,Conservative,Fair Amount,No,Increase Trust,Somewhat Approve,45-59,Female,Prefer Not To Answer,Pacific,4/28/2017 1:04,4/28/2017 1:05
639,6172759372,Moderate,None At All,No,No Change,Somewhat Disapprove,18-29,Female,"$0-$9,999",West South Central,4/28/2017 1:04,4/28/2017 1:05
640,6172758448,Very Liberal,Not Very Much,No,Increase Trust,Somewhat Approve,45-59,Male,"$25,000-$49,999",West South Central,4/28/2017 1:01,4/28/2017 1:04
641,6172758355,Conservative,Fair Amount,Yes,Increase Trust,Somewhat Approve,60+,Female,"$50,000-$74,999",West North Central,4/28/2017 1:00,4/28/2017 1:04
642,6172758068,Very Conservative,Not Very Much,No,No Change,Strongly Approve,60+,Female,"$50,000-$74,999",South Atlantic,4/28/2017 1:01,4/28/2017 1:03
643,6172757223,Conservative,None At All,No,Increase Trust,Somewhat Approve,45-59,Female,"$50,000-$74,999",New England,4/28/2017 1:02,4/28/2017 1:02
644,6172756541,Conservative,Not Very Much,No,Increase Trust,Strongly Approve,45-59,Male,"$100,000-$124,999",West North Central,4/28/2017 1:01,4/28/2017 1:02
645,6172755697,Very Conservative,None At All,No,No Change,Strongly Approve,45-59,Male,"$75,000-$99,999",West South Central,4/28/2017 0:58,4/28/2017 1:01
646,6172755087,Conservative,None At All,No,Increase Trust,Strongly Approve,45-59,Female,"$100,000-$124,999",Pacific,4/28/2017 0:57,4/28/2017 1:00
647,6172754608,Moderate,Great Deal,No,Increase Trust,Strongly Disapprove,45-59,Female,"$75,000-$99,999",South Atlantic,4/28/2017 0:56,4/28/2017 0:59
648,6172754580,Moderate,Not Very Much,No,Increase Trust,Strongly Approve,60+,Female,"$75,000-$99,999",East North Central,4/28/2017 0:58,4/28/2017 0:59
649,6172754541,Moderate,Fair Amount,No,Increase Trust,Strongly Disapprove,45-59,Female,"$50,000-$74,999",Pacific,4/28/2017 0:58,4/28/2017 0:59
650,6172753828,Moderate,Not Very Much,No,Increase Trust,Strongly Approve,45-59,Female,"$200,000 & up",East South Central,4/28/2017 0:58,4/28/2017 0:58
651,6172753587,Conservative,Not Very Much,Yes,Increase Trust,Somewhat Approve,18-29,Female,"$0-$9,999",South Atlantic,4/28/2017 0:57,4/28/2017 0:58
652,6172752922,Very Liberal,Not Very Much,No,Increase Trust,Strongly Disapprove,30-44,Female,"$75,000-$99,999",New England,4/28/2017 0:55,4/28/2017 0:58
653,6172752915,Very Conservative,Not Very Much,No,No Change,Strongly Approve,60+,Female,"$125,000-$149,999",East South Central,4/28/2017 0:55,4/28/2017 0:57
654,6172752892,Conservative,Not Very Much,No,Increase Trust,Somewhat Approve,60+,Female,"$150,000-$174,999",Pacific,4/28/2017 0:56,4/28/2017 0:57
655,6172752634,Moderate,Fair Amount,Yes,Increase Trust,Somewhat Disapprove,45-59,Female,"$200,000 & up",Pacific,4/28/2017 0:53,4/28/2017 0:57
656,6172752505,Very Liberal,None At All,No,Increase Trust,Strongly Disapprove,45-59,Male,"$10,000-$24,999",Mountain,4/28/2017 0:53,4/28/2017 0:57
657,6172751088,Moderate,Not Very Much,Yes,No Change,Somewhat Approve,45-59,Female,"$10,000-$24,999",East North Central,4/28/2017 0:52,4/28/2017 0:55
658,6172750272,Conservative,Not Very Much,No,No Change,Strongly Approve,30-44,Female,"$0-$9,999",South Atlantic,4/28/2017 0:54,4/28/2017 0:54
659,6172749887,Moderate,Not Very Much,No,Decrease Trust,Somewhat Disapprove,30-44,Female,Prefer Not To Answer,South Atlantic,4/28/2017 0:53,4/28/2017 0:54
660,6172749399,Moderate,Not Very Much,Yes,Increase Trust,Somewhat Approve,60+,Male,"$25,000-$49,999",Middle Atlantic,4/28/2017 0:52,4/28/2017 0:53
661,6172748834,Moderate,Not Very Much,No,No Change,Somewhat Disapprove,30-44,Female,Prefer Not To Answer,East North Central,4/28/2017 0:51,4/28/2017 0:53
662,6172748754,Very Conservative,None At All,No,Decrease Trust,Strongly Approve,60+,Female,"$25,000-$49,999",Pacific,4/28/2017 0:51,4/28/2017 0:52
663,6172748548,Liberal,Fair Amount,No,Decrease Trust,Strongly Disapprove,45-59,Male,"$25,000-$49,999",Pacific,4/28/2017 0:50,4/28/2017 0:52
664,6172748458,Moderate,Not Very Much,Yes,Increase Trust,Somewhat Approve,18-29,Female,"$50,000-$74,999",East North Central,4/28/2017 0:51,4/28/2017 0:52
665,6172747725,Conservative,Not Very Much,No,Increase Trust,Strongly Approve,30-44,Female,"$75,000-$99,999",South Atlantic,4/28/2017 0:50,4/28/2017 0:51
666,6172746000,Liberal,Fair Amount,No,No Change,Somewhat Disapprove,60+,Male,"$25,000-$49,999",Pacific,4/28/2017 0:46,4/28/2017 0:49
667,6172745425,Moderate,Not Very Much,No,No Change,Somewhat Disapprove,60+,Male,Prefer Not To Answer,New England,4/28/2017 0:46,4/28/2017 0:48
668,6172745295,Moderate,Fair Amount,No,Increase Trust,Strongly Disapprove,45-59,Female,"$125,000-$149,999",West North Central,4/28/2017 0:47,4/28/2017 0:48
669,6172745242,Moderate,None At All,Yes,No Change,Somewhat Approve,60+,Female,"$25,000-$49,999",South Atlantic,4/28/2017 0:47,4/28/2017 0:48
670,6172743868,Liberal,Fair Amount,No,Increase Trust,Strongly Disapprove,30-44,Female,"$25,000-$49,999",West North Central,4/28/2017 0:45,4/28/2017 0:47
671,6172743627,Conservative,Fair Amount,No,No Change,Somewhat Disapprove,18-29,Female,"$25,000-$49,999",South Atlantic,4/28/2017 0:46,4/28/2017 0:46
